Order Number,Plant Code,GL Exp Code,Part Number,Description part,Customer,Customer Type,Qty Ordered,Qty Shipped,Date Required,Date Shipped,Week Number,Month,% Filled, Status,%OTIF,Cause Description,Notes
1380993,10,FC1,273010070,PEDESTAL 273 WHT,SOMERVILLE CO THOMAS CDC-U MAR,WHOLESALE,3,3,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1380993,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",SOMERVILLE CO THOMAS CDC-U MAR,WHOLESALE,1,1,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1380993,10,FC1,137210040,BOWL 137 EL ADA WHT,SOMERVILLE CO THOMAS CDC-U MAR,WHOLESALE,36,36,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1380993,10,FC1,137210540,BOWL 137 EL ADA BONE,SOMERVILLE CO THOMAS CDC-U MAR,WHOLESALE,1,1,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1380993,10,FC1,161310001,"LAV 1613NS 4"" WHT",SOMERVILLE CO THOMAS CDC-U MAR,WHOLESALE,2,2,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1380993,10,FC1,191760000,"LAV 1917C 4"" WHT",SOMERVILLE CO THOMAS CDC-U MAR,WHOLESALE,4,4,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1380993,10,FC1,173000500,TANK 173 BONE,SOMERVILLE CO THOMAS CDC-U MAR,WHOLESALE,1,1,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1380993,10,FC1,011710510,"BOWL 117 RF 16-1/2"" HT BONE",SOMERVILLE CO THOMAS CDC-U MAR,WHOLESALE,1,1,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1380993,10,FC1,317310000,TANK 3173 CTL WHT 1.28,SOMERVILLE CO THOMAS CDC-U MAR,WHOLESALE,207,207,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1380993,10,FC1,312010007,TANK 3120 ALTO WHT 1.28,SOMERVILLE CO THOMAS CDC-U MAR,WHOLESALE,9,9,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1380995,10,FC1,216010001,LAV 216NS PETITE MAPLE WHT,LOWE'S COMPANIES INC,RETAIL-LOWES,1,1,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC1,161310001,"LAV 1613NS 4"" WHT",MASTERS SUPPLY LOUISVILLE,WHOLESALE,3,3,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC8,401010055,URINAL 401HE .5 GPF WH ADAM,MASTERS SUPPLY LOUISVILLE,WHOLESALE,2,2,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC1,047510050,URINAL 475HE 0.5 GPF WH,MASTERS SUPPLY LOUISVILLE,WHOLESALE,1,1,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC1,135010007,BOWL 135 EL WHT,MASTERS SUPPLY LOUISVILLE,WHOLESALE,180,180,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC1,137210040,BOWL 137 EL ADA WHT,MASTERS SUPPLY LOUISVILLE,WHOLESALE,180,180,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC1,013810000,"BOWL 138 EL 10"" WHT",MASTERS SUPPLY LOUISVILLE,WHOLESALE,3,3,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC1,137210540,BOWL 137 EL ADA BONE,MASTERS SUPPLY LOUISVILLE,WHOLESALE,2,2,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",MASTERS SUPPLY LOUISVILLE,WHOLESALE,4,4,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",MASTERS SUPPLY LOUISVILLE,WHOLESALE,12,12,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC8,148010000,BOWL 148 EL ADA WHT,MASTERS SUPPLY LOUISVILLE,WHOLESALE,8,8,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC8,106010000,TANK 106 BARRETT WHT,MASTERS SUPPLY LOUISVILLE,WHOLESALE,7,7,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC1,160010037,TANK 180 WHT,MASTERS SUPPLY LOUISVILLE,WHOLESALE,360,360,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC1,123010000,TANK 123 LH QUANTUM WHT,MASTERS SUPPLY LOUISVILLE,WHOLESALE,6,6,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381000,10,FC1,290010070,PEDESTAL 293 WHT,MASTERS SUPPLY LOUISVILLE,WHOLESALE,12,12,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381013,10,FC9,071010017,CTK BROADWAY 710 EL ADA 128 WH,SOUTHERN PIPE & SUPPLY,WHOLESALE,3,3,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381020,10,FC1,041370017,CTK PRO-FIT 3 EL ADA WHT 1.28,LUMBERMENS MERCHANDISING CORP,RETAIL,20,20,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381020,10,FC1,267410070,"LAV 267 4"" WHT",LUMBERMENS MERCHANDISING CORP,RETAIL,10,10,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381028,10,FC1,123010040,TANK 123 RH QUANTUM WHT,MANSFIELD WARRANTY PARTS,WHOLESALE,1,1,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381028,10,FC1,160010037,TANK 180 WHT,MANSFIELD WARRANTY PARTS,WHOLESALE,3,3,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381033,10,FC1,290810070,"LAV 292 8"" WHT",MANSFIELD WARRANTY PARTS,WHOLESALE,1,1,6/21/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381040,10,RC1,001238891,ASSY COVER LOCK,GRIGG INDUSTRIES,RETAIL,2,2,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381040,10,FC1,000600500,LID 160 BONE,GRIGG INDUSTRIES,RETAIL,2,2,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381040,10,FC1,000600000,LID 160 WHT,GRIGG INDUSTRIES,RETAIL,20,20,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381040,10,FC1,160010007,TANK 160 WHT,GRIGG INDUSTRIES,RETAIL,8,8,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381040,10,FC1,000600009,LID 165/175 W/LOCK WHT,GRIGG INDUSTRIES,RETAIL,3,3,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381040,10,FC1,003860000,LID 386 WHT,GRIGG INDUSTRIES,RETAIL,13,13,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381040,10,FC1,003864300,LID 386 BISC,GRIGG INDUSTRIES,RETAIL,3,3,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381040,10,FC1,386010000,TANK 386 WHT,GRIGG INDUSTRIES,RETAIL,1,1,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381040,10,FC9,007470038,SEAT SB200 EL WHITE,GRIGG INDUSTRIES,RETAIL,6,6,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381046,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",KEIDEL SUPPLY CO,WHOLESALE,12,12,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381046,10,FC1,202110001,"LAV 2018HB-NS 4"" WHT",KEIDEL SUPPLY CO,WHOLESALE,3,3,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381046,10,FC1,380010000,BOWL 380 RD WHT,KEIDEL SUPPLY CO,WHOLESALE,2,2,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381046,10,FC1,384010000,BOWL 384 ADA WHT,KEIDEL SUPPLY CO,WHOLESALE,2,2,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381046,10,FC1,386010000,TANK 386 WHT,KEIDEL SUPPLY CO,WHOLESALE,3,3,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381046,10,FC8,401010055,URINAL 401HE .5 GPF WH ADAM,KEIDEL SUPPLY CO,WHOLESALE,2,2,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381046,10,RC1,001238540,BOLT CAP SET-WHITE,KEIDEL SUPPLY CO,WHOLESALE,14,14,7/3/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1381079,10,RC1,004713261,HANGER LAV/475/401 URINAL STL,MANSFIELD WARRANTY PARTS,WHOLESALE,2,2,7/5/2023,6/21/2023,Week 25,June,1,ON TIME,,,
1380405,10,FC1,041350017,CTK PRO-FIT 2 EL WHT 1.28,DO-IT-BEST CORP,RETAIL,30,30,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380405,10,FC1,038410087,CTK SUMMIT 384 ADA WHT 1.28,DO-IT-BEST CORP,RETAIL,10,10,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380405,10,FC1,011710017,CTK PRO-FIT 4 RF ADA WHT,DO-IT-BEST CORP,RETAIL,10,10,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380405,10,FC1,041300017,CTK PRO-FIT 1 RD WHT 1.28,DO-IT-BEST CORP,RETAIL,20,20,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380405,10,FC1,041370017,CTK PRO-FIT 3 EL ADA WHT 1.28,DO-IT-BEST CORP,RETAIL,10,10,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380405,10,FC1,013710017,CTK PRO-FIT 3 EL ADA WHT,DO-IT-BEST CORP,RETAIL,10,10,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380405,10,FC1,013010017,CTK PRO-FIT 1 RD WHT,DO-IT-BEST CORP,RETAIL,20,20,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380412,10,FC8,328410000,"LAV 328 4"" WHT",HAJOCA CORPORATION,WHOLESALE,61,61,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380412,10,FC8,329010040,PEDESTAL 329 WHT,HAJOCA CORPORATION,WHOLESALE,87,87,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380412,10,FC8,411510000,BOWL 4115 ADA WHT BARRETT 1.28,HAJOCA CORPORATION,WHOLESALE,4,4,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380412,10,FC8,328810000,"LAV 328 8"" WHT",HAJOCA CORPORATION,WHOLESALE,4,4,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380412,10,FC1,202110001,"LAV 2018HB-NS 4"" WHT",HAJOCA CORPORATION,WHOLESALE,24,24,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,130010007,BOWL 130 RD WHT,MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,18,18,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,131910070,"BOWL 131 RD 10"" WHT",MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,2,2,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,137210040,BOWL 137 EL ADA WHT,MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,54,54,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,160010007,TANK 160 WHT,MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,36,36,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,191760000,"LAV 1917C 4"" WHT",MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,4,4,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,202110001,"LAV 2018HB-NS 4"" WHT",MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,6,6,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,239410000,"LAV 239 4"" WHT MS ROUND 19""",MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,4,4,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,384010000,BOWL 384 ADA WHT,MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,36,36,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,386010000,TANK 386 WHT,MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,18,18,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,173000000,TANK 173 WHT,MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,36,36,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,3,3,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380470,10,FC1,317310000,TANK 3173 CTL WHT 1.28,MUNCH SUPPLY - DBA C&L SUPPLY,WHOLESALE,36,36,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380626,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",MARKS AND COMPANY LTD,WHOLESALE,4,4,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380626,10,FC1,123010000,TANK 123 LH QUANTUM WHT,MARKS AND COMPANY LTD,WHOLESALE,9,9,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380626,10,FC8,147040000,BOWL 147 EL WHT,MARKS AND COMPANY LTD,WHOLESALE,9,9,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380626,10,FC1,038710000,TANK 387 LT WHT 1.28,MARKS AND COMPANY LTD,WHOLESALE,1,1,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380626,10,FC1,131910070,"BOWL 131 RD 10"" WHT",MARKS AND COMPANY LTD,WHOLESALE,3,3,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380626,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",MARKS AND COMPANY LTD,WHOLESALE,1,1,6/26/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380736,10,FC1,388010000,"BOWL 388 RF 16 3/4"" HT WHT",EMCO CORPORATION,WHOLESALE,18,18,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380736,10,FC1,290410070,"LAV 292 4"" WHT",EMCO CORPORATION,WHOLESALE,18,18,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380736,10,FC1,317310000,TANK 3173 CTL WHT 1.28,EMCO CORPORATION,WHOLESALE,36,36,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380736,10,FC1,201810001,LAV 2018HB-NS 1-HOLE WHT,EMCO CORPORATION,WHOLESALE,3,3,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380736,10,FC1,292110000,LAV 292 1-HOLE WHT,EMCO CORPORATION,WHOLESALE,18,18,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380736,10,FC1,387010000,TANK 387 SUMMIT 1.28 WHT,EMCO CORPORATION,WHOLESALE,36,36,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380776,10,FC1,290410070,"LAV 292 4"" WHT",HAJOCA CORPORATION,WHOLESALE,1,1,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380776,10,FC1,290010070,PEDESTAL 293 WHT,HAJOCA CORPORATION,WHOLESALE,1,1,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380776,10,FC1,191760000,"LAV 1917C 4"" WHT",HAJOCA CORPORATION,WHOLESALE,6,6,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380776,10,FC1,125010000,TANK 125 WHT,HAJOCA CORPORATION,WHOLESALE,1,1,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380776,10,FC1,160010007,TANK 160 WHT,HAJOCA CORPORATION,WHOLESALE,144,144,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380776,10,FC1,130010007,BOWL 130 RD WHT,HAJOCA CORPORATION,WHOLESALE,18,18,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380776,10,FC1,137210040,BOWL 137 EL ADA WHT,HAJOCA CORPORATION,WHOLESALE,72,72,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380776,10,FC1,135010007,BOWL 135 EL WHT,HAJOCA CORPORATION,WHOLESALE,10,10,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380776,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",HAJOCA CORPORATION,WHOLESALE,18,18,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380776,10,FC8,401010055,URINAL 401HE .5 GPF WH ADAM,HAJOCA CORPORATION,WHOLESALE,10,10,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,411544300,BOWL 4115 ADA BIS BARRETT 1.28,CONNOR COMPANY,WHOLESALE,1,1,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",CONNOR COMPANY,WHOLESALE,10,10,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,011714310,"BOWL 117 RF 16-1/2"" HT BISC",CONNOR COMPANY,WHOLESALE,2,2,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",CONNOR COMPANY,WHOLESALE,4,4,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,037610040,TANK 376 SUMMIT PRO RH WH,CONNOR COMPANY,WHOLESALE,3,3,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC8,106010000,TANK 106 BARRETT WHT,CONNOR COMPANY,WHOLESALE,2,2,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,123010000,TANK 123 LH QUANTUM WHT,CONNOR COMPANY,WHOLESALE,12,12,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,123010040,TANK 123 RH QUANTUM WHT,CONNOR COMPANY,WHOLESALE,2,2,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,125010000,TANK 125 WHT,CONNOR COMPANY,WHOLESALE,2,2,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,130010007,BOWL 130 RD WHT,CONNOR COMPANY,WHOLESALE,36,36,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,135010007,BOWL 135 EL WHT,CONNOR COMPANY,WHOLESALE,36,36,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,137214340,BOWL 137 EL ADA BISC,CONNOR COMPANY,WHOLESALE,4,4,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,160010007,TANK 160 WHT,CONNOR COMPANY,WHOLESALE,108,108,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,160010037,TANK 180 WHT,CONNOR COMPANY,WHOLESALE,3,3,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,160010507,TANK 160 BONE,CONNOR COMPANY,WHOLESALE,4,4,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,160014307,TANK 160 BISC,CONNOR COMPANY,WHOLESALE,4,4,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,161310001,"LAV 1613NS 4"" WHT",CONNOR COMPANY,WHOLESALE,2,2,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,202110001,"LAV 2018HB-NS 4"" WHT",CONNOR COMPANY,WHOLESALE,10,10,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,272410070,"LAV 272 4"" WHT",CONNOR COMPANY,WHOLESALE,1,1,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC1,273010070,PEDESTAL 273 WHT,CONNOR COMPANY,WHOLESALE,1,1,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380784,10,FC8,401010055,URINAL 401HE .5 GPF WH ADAM,CONNOR COMPANY,WHOLESALE,6,6,6/28/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380880,10,FC1,125010000,TANK 125 WHT,HAJOCA CORPORATION,WHOLESALE,4,4,6/30/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380880,10,FC1,130010007,BOWL 130 RD WHT,HAJOCA CORPORATION,WHOLESALE,144,144,6/30/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380880,10,FC1,137210040,BOWL 137 EL ADA WHT,HAJOCA CORPORATION,WHOLESALE,144,144,6/30/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1380914,10,RC1,001238540,BOLT CAP SET-WHITE,RUNDLE SPENCE MFG CO,WHOLESALE,40,40,6/30/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381016,10,FC1,013110017,"CTK ALTO RF 10"" ROUGH-IN WHT",CIMARRON LUMBER & SUPPLY CO,RETAIL,1,1,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381016,10,FC1,041300017,CTK PRO-FIT 1 RD WHT 1.28,CIMARRON LUMBER & SUPPLY CO,RETAIL,10,10,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381016,10,FC1,038410517,CTK SUMMIT 384 ADA BONE,CIMARRON LUMBER & SUPPLY CO,RETAIL,3,3,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381016,10,FC1,038810087,CTK SUMMIT 388 RF ADA WHT 1.28,CIMARRON LUMBER & SUPPLY CO,RETAIL,10,10,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381021,10,FC1,038010087,CTK SUMMIT 380 RF WHT 1.28,ACE HARDWARE CORP,RETAIL,10,10,6/27/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381022,10,FC1,191760000,"LAV 1917C 4"" WHT",ACE HARDWARE CORP,RETAIL,3,3,6/27/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381022,10,FC1,237410000,"LAV 237 4"" WHT MS OVAL 20X17",ACE HARDWARE CORP,RETAIL,30,30,6/27/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381022,10,FC1,239410000,"LAV 239 4"" WHT MS ROUND 19""",ACE HARDWARE CORP,RETAIL,22,22,6/27/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381022,10,FC1,043840017,CTK SUMMIT 384 DUALFLS SMHT WH,ACE HARDWARE CORP,RETAIL,10,10,6/27/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381051,10,FC1,041300017,CTK PRO-FIT 1 RD WHT 1.28,EMCO CORPORATION,WHOLESALE,20,20,7/3/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381063,10,FC1,272410070,"LAV 272 4"" WHT",PLUMBING DISTRIBUTORS INC,WHOLESALE,25,25,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381063,10,FC1,273010070,PEDESTAL 273 WHT,PLUMBING DISTRIBUTORS INC,WHOLESALE,25,25,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381073,10,FC1,338610007,TANK 3386 SUMMIT DUAL WHT,V P SUPPLY CORP,WHOLESALE,1,1,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381087,10,FC8,328410000,"LAV 328 4"" WHT",MANSFIELD WARRANTY PARTS,WHOLESALE,1,1,6/22/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381088,10,FC1,137214340,BOWL 137 EL ADA BISC,MANSFIELD WARRANTY PARTS,WHOLESALE,1,1,6/22/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381090,10,FC1,059870000,CTK VANQUISH 5987EL ADA 1.6 WH,MANSFIELD WARRANTY PARTS,WHOLESALE,1,1,6/22/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381111,10,FC8,148010000,BOWL 148 EL ADA WHT,MANSFIELD WARRANTY PARTS,WHOLESALE,1,1,7/6/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381118,10,FC1,173000000,TANK 173 WHT,CONSOLIDATED SUP CO,WHOLESALE,108,108,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381117,10,FC1,131910070,"BOWL 131 RD 10"" WHT",TRI SUPPLY,WHOLESALE,2,2,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381117,10,FC1,317310000,TANK 3173 CTL WHT 1.28,TRI SUPPLY,WHOLESALE,2,2,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381117,10,FC8,422000000,URINAL 422 BREVITY ADA WHT,TRI SUPPLY,WHOLESALE,2,2,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381123,10,FC1,131110001,BOWL 1311 BALTIC EL WHT,THOMPSON PLUMBING SUPPLY,WHOLESALE,3,3,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381137,10,FC1,161310001,"LAV 1613NS 4"" WHT",GREAT NECK PLBG SUPPLY,WHOLESALE,10,10,7/6/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381138,10,FC8,432610000,BOWL 4326 RD ELEMENTARY WHT,"BELL SIMONS COMPANIES, THE",WHOLESALE,2,2,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381138,10,FC8,432110000,TANK 4321 ELEMENTARY WHT,"BELL SIMONS COMPANIES, THE",WHOLESALE,2,2,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381141,10,FC8,106014300,TANK 106 BARRETT BISC,TRINITY WHLSE DIST INC,WHOLESALE,3,3,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381141,10,FC1,217014370,LAV 217 BISC,TRINITY WHLSE DIST INC,WHOLESALE,5,5,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381141,10,FC1,237410000,"LAV 237 4"" WHT MS OVAL 20X17",TRINITY WHLSE DIST INC,WHOLESALE,29,29,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381141,10,FC1,384010000,BOWL 384 ADA WHT,TRINITY WHLSE DIST INC,WHOLESALE,6,6,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381141,10,FC1,411544300,BOWL 4115 ADA BIS BARRETT 1.28,TRINITY WHLSE DIST INC,WHOLESALE,3,3,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381147,10,FC1,131900002,BOWL 1319 ADRIATIC EL ADA WHT,FERGUSON ENTERPRISES,WHOLESALE,3,3,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381147,10,FC1,131110001,BOWL 1311 BALTIC EL WHT,FERGUSON ENTERPRISES,WHOLESALE,5,5,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
1381147,10,FC1,410010056,URINAL 410UHE .125GPF WHITE,FERGUSON ENTERPRISES,WHOLESALE,5,5,7/5/2023,6/22/2023,Week 25,June,1,ON TIME,,,
